2388	1222.13
2388.1	1222.16
2388.2	1222.19
2388.3	1222.23
2388.4	1222.26
2388.5	1222.3
2388.6	1222.33
2388.7	1222.37
2388.8	1222.4
2388.9	1222.44
2389	1222.48
2389.1	1222.51
2389.2	1222.55
2389.3	1222.58
2389.4	1222.61
2389.5	1222.65
2389.6	1222.68
2389.7	1222.71
2389.8	1222.74
2389.9	1222.78
2390	1222.81
2390.1	1222.84
2390.2	1222.87
2390.3	1222.91
2390.4	1222.94
2390.5	1222.97
2390.6	1223
2390.7	1223.04
2390.8	1223.07
2390.9	1223.1
2391	1223.13
2391.1	1223.17
2391.2	1223.2
2391.3	1223.24
2391.4	1223.27
2391.5	1223.31
2391.6	1223.34
2391.7	1223.38
2391.8	1223.41
2391.9	1223.44
2392	1223.48
2392.1	1223.51
2392.2	1223.55
2392.3	1223.58
2392.4	1223.62
2392.5	1223.65
2392.6	1223.69
2392.7	1223.72
2392.8	1223.75
2392.9	1223.79
2393	1223.82
2393.1	1223.86
2393.2	1223.89
2393.3	1223.93
2393.4	1223.96
2393.5	1224
2393.6	1224.04
2393.7	1224.07
2393.8	1224.11
2393.9	1224.14
2394	1224.18
2394.1	1224.21
2394.2	1224.24
2394.3	1224.28
2394.4	1224.31
2394.5	1224.34
2394.6	1224.38
2394.7	1224.41
2394.8	1224.45
2394.9	1224.48
2395	1224.52
2395.1	1224.55
2395.2	1224.58
2395.3	1224.62
2395.4	1224.65
2395.5	1224.68
2395.6	1224.72
2395.7	1224.75
2395.8	1224.78
2395.9	1224.81
2396	1224.85
2396.1	1224.88
2396.2	1224.91
2396.3	1224.95
2396.4	1224.99
2396.5	1225.02
2396.6	1225.06
2396.7	1225.1
2396.8	1225.14
2396.9	1225.18
2397	1225.22
2397.1	1225.25
2397.2	1225.29
2397.3	1225.33
2397.4	1225.36
2397.5	1225.39
2397.6	1225.43
2397.7	1225.46
2397.8	1225.5
2397.9	1225.54
2398	1225.57
2398.1	1225.61
2398.2	1225.65
2398.3	1225.69
2398.4	1225.73
2398.5	1225.77
2398.6	1225.8
2398.7	1225.84
2398.8	1225.87
2398.9	1225.91
2399	1225.94
2399.1	1225.97
2399.2	1226
2399.3	1226.03
2399.4	1226.07
2399.5	1226.1
2399.6	1226.13
2399.7	1226.17
2399.8	1226.2
2399.9	1226.23
2400	1226.26
2400.1	1226.3
2400.2	1226.33
2400.3	1226.36
2400.4	1226.39
2400.5	1226.42
2400.6	1226.46
2400.7	1226.49
2400.8	1226.52
2400.9	1226.56
2401	1226.59
2401.1	1226.62
2401.2	1226.65
2401.3	1226.69
2401.4	1226.72
2401.5	1226.75
2401.6	1226.78
2401.7	1226.82
2401.8	1226.85
2401.9	1226.88
2402	1226.92
2402.1	1226.95
2402.2	1226.98
2402.3	1227.02
2402.4	1227.05
2402.5	1227.08
2402.6	1227.12
2402.7	1227.15
2402.8	1227.19
2402.9	1227.22
2403	1227.25
2403.1	1227.29
2403.2	1227.32
2403.3	1227.35
2403.4	1227.38
2403.5	1227.41
2403.6	1227.45
2403.7	1227.48
2403.8	1227.51
2403.9	1227.54
2404	1227.58
2404.1	1227.61
2404.2	1227.64
2404.3	1227.68
2404.4	1227.71
2404.5	1227.75
2404.6	1227.78
2404.7	1227.81
2404.8	1227.85
2404.9	1227.88
2405	1227.91
2405.1	1227.94
2405.2	1227.97
2405.3	1228
2405.4	1228.04
2405.5	1228.07
2405.6	1228.1
2405.7	1228.13
2405.8	1228.16
2405.9	1228.19
2406	1228.23
2406.1	1228.26
2406.2	1228.29
2406.3	1228.32
2406.4	1228.35
2406.5	1228.38
2406.6	1228.41
2406.7	1228.45
2406.8	1228.48
2406.9	1228.51
2407	1228.54
2407.1	1228.57
2407.2	1228.6
2407.3	1228.64
2407.4	1228.67
2407.5	1228.71
2407.6	1228.74
2407.7	1228.78
2407.8	1228.82
2407.9	1228.86
2408	1228.9
2408.1	1228.94
2408.2	1228.98
2408.3	1229.02
2408.4	1229.05
2408.5	1229.09
2408.6	1229.13
2408.7	1229.17
2408.8	1229.21
2408.9	1229.25
2409	1229.29
2409.1	1229.33
2409.2	1229.37
2409.3	1229.41
2409.4	1229.46
2409.5	1229.5
2409.6	1229.54
2409.7	1229.58
2409.8	1229.62
2409.9	1229.65
2410	1229.69
2410.1	1229.73
2410.2	1229.77
2410.3	1229.81
2410.4	1229.85
2410.5	1229.89
2410.6	1229.93
2410.7	1229.97
2410.8	1230.01
2410.9	1230.05
2411	1230.09
2411.1	1230.14
2411.2	1230.18
2411.3	1230.22
2411.4	1230.26
2411.5	1230.3
2411.6	1230.34
2411.7	1230.38
2411.8	1230.42
2411.9	1230.46
2412	1230.5
2412.1	1230.54
2412.2	1230.58
2412.3	1230.63
2412.4	1230.67
2412.5	1230.71
2412.6	1230.75
2412.7	1230.79
2412.8	1230.83
2412.9	1230.87
2413	1230.91
2413.1	1230.95
2413.2	1230.99
2413.3	1231.03
2413.4	1231.07
2413.5	1231.11
2413.6	1231.15
2413.7	1231.19
2413.8	1231.23
2413.9	1231.27
2414	1231.31
2414.1	1231.35
2414.2	1231.39
2414.3	1231.43
2414.4	1231.47
2414.5	1231.51
2414.6	1231.55
2414.7	1231.59
2414.8	1231.64
2414.9	1231.68
2415	1231.72
2415.1	1231.76
2415.2	1231.8
2415.3	1231.84
2415.4	1231.88
2415.5	1231.92
2415.6	1231.95
2415.7	1231.99
2415.8	1232.03
2415.9	1232.07
2416	1232.11
2416.1	1232.15
2416.2	1232.19
2416.3	1232.23
2416.4	1232.26
2416.5	1232.3
2416.6	1232.33
2416.7	1232.36
2416.8	1232.4
2416.9	1232.43
2417	1232.46
2417.1	1232.49
2417.2	1232.52
2417.3	1232.56
2417.4	1232.59
2417.5	1232.62
2417.6	1232.65
2417.7	1232.69
2417.8	1232.72
2417.9	1232.75
2418	1232.79
2418.1	1232.82
2418.2	1232.86
2418.3	1232.89
2418.4	1232.92
2418.5	1232.96
2418.6	1232.99
2418.7	1233.02
2418.8	1233.05
2418.9	1233.09
2419	1233.12
2419.1	1233.15
2419.2	1233.19
2419.3	1233.22
2419.4	1233.25
2419.5	1233.29
2419.6	1233.32
2419.7	1233.35
2419.8	1233.39
2419.9	1233.42
2420	1233.45
2420.1	1233.48
2420.2	1233.52
2420.3	1233.55
2420.4	1233.58
2420.5	1233.61
2420.6	1233.65
2420.7	1233.68
2420.8	1233.72
2420.9	1233.75
2421	1233.79
2421.1	1233.83
2421.2	1233.86
2421.3	1233.9
2421.4	1233.94
2421.5	1233.97
2421.6	1234.01
2421.7	1234.04
2421.8	1234.08
2421.9	1234.11
2422	1234.15
2422.1	1234.19
2422.2	1234.22
2422.3	1234.26
2422.4	1234.29
2422.5	1234.33
2422.6	1234.36
2422.7	1234.4
2422.8	1234.43
2422.9	1234.46
2423	1234.5
2423.1	1234.53
2423.2	1234.56
2423.3	1234.6
2423.4	1234.63
2423.5	1234.66
2423.6	1234.7
2423.7	1234.73
2423.8	1234.76
2423.9	1234.8
2424	1234.83
2424.1	1234.86
2424.2	1234.9
2424.3	1234.93
2424.4	1234.97
2424.5	1235.01
2424.6	1235.04
2424.7	1235.08
2424.8	1235.11
2424.9	1235.14
2425	1235.18
2425.1	1235.21
2425.2	1235.25
2425.3	1235.28
2425.4	1235.31
2425.5	1235.34
2425.6	1235.38
2425.7	1235.41
2425.8	1235.44
2425.9	1235.48
2426	1235.51
2426.1	1235.54
2426.2	1235.58
2426.3	1235.61
2426.4	1235.64
2426.5	1235.68
2426.6	1235.71
2426.7	1235.75
2426.8	1235.78
2426.9	1235.81
2427	1235.85
2427.1	1235.88
2427.2	1235.92
2427.3	1235.95
2427.4	1235.98
2427.5	1236.02
2427.6	1236.05
2427.7	1236.08
2427.8	1236.12
2427.9	1236.15
2428	1236.19
2428.1	1236.23
2428.2	1236.26
2428.3	1236.3
2428.4	1236.33
2428.5	1236.37
2428.6	1236.4
2428.7	1236.44
2428.8	1236.47
2428.9	1236.5
2429	1236.54
2429.1	1236.58
2429.2	1236.61
2429.3	1236.65
2429.4	1236.68
2429.5	1236.72
2429.6	1236.75
2429.7	1236.79
2429.8	1236.82
2429.9	1236.86
2430	1236.9
2430.1	1236.93
2430.2	1236.97
2430.3	1237.01
2430.4	1237.05
2430.5	1237.09
2430.6	1237.13
2430.7	1237.16
2430.8	1237.2
2430.9	1237.24
2431	1237.28
2431.1	1237.32
2431.2	1237.35
2431.3	1237.39
2431.4	1237.43
2431.5	1237.47
2431.6	1237.51
2431.7	1237.55
2431.8	1237.59
2431.9	1237.64
2432	1237.68
2432.1	1237.72
2432.2	1237.76
2432.3	1237.81
2432.4	1237.85
2432.5	1237.89
2432.6	1237.94
2432.7	1237.98
2432.8	1238.02
2432.9	1238.07
2433	1238.11
2433.1	1238.15
2433.2	1238.19
2433.3	1238.22
2433.4	1238.25
2433.5	1238.29
2433.6	1238.32
2433.7	1238.36
2433.8	1238.4
2433.9	1238.44
2434	1238.47
2434.1	1238.51
2434.2	1238.55
2434.3	1238.58
2434.4	1238.62
2434.5	1238.65
2434.6	1238.69
2434.7	1238.72
2434.8	1238.76
2434.9	1238.79
2435	1238.82
2435.1	1238.86
2435.2	1238.89
2435.3	1238.92
2435.4	1238.95
2435.5	1238.99
2435.6	1239.02
2435.7	1239.05
2435.8	1239.09
2435.9	1239.12
2436	1239.16
2436.1	1239.19
2436.2	1239.22
2436.3	1239.26
2436.4	1239.29
2436.5	1239.33
2436.6	1239.36
2436.7	1239.39
2436.8	1239.42
2436.9	1239.46
2437	1239.49
2437.1	1239.52
2437.2	1239.56
2437.3	1239.59
2437.4	1239.62
2437.5	1239.65
2437.6	1239.69
2437.7	1239.72
2437.8	1239.75
2437.9	1239.79
2438	1239.82
2438.1	1239.85
2438.2	1239.89
2438.3	1239.92
2438.4	1239.96
2438.5	1239.99
2438.6	1240.03
2438.7	1240.06
2438.8	1240.09
2438.9	1240.12
2439	1240.16
2439.1	1240.19
2439.2	1240.22
2439.3	1240.26
2439.4	1240.29
2439.5	1240.32
2439.6	1240.36
2439.7	1240.39
2439.8	1240.43
2439.9	1240.46
2440	1240.5
